machine_id,machine_id_encoded,timestamp,operating_speed_rpm,load_percentage,temperature_celsius,rms,peak_to_peak,kurtosis,skewness,crest_factor,spectral_centroid,spectral_bandwidth,spectral_rolloff,dominant_frequency,frequency_rms,entropy,impulse_factor,clearance_factor,band_energy_1_5kHz,snr_estimated,fault_class,fault_present
CAT-DZ-001,4,2025-01-04 15:50:00,2297.7,58.5,100.4,0.927767,4.408548,-0.754554,-0.629793,2.510946,1774.7559,1639.5216,78.125,39.0625,59.368055,3.819564,2.996129,3.431147,302763.8302,-21.9324,normal,0
CAT-DZ-001,4,2025-01-04 15:51:00,2260.4,57.5,96.4,0.624327,3.21336,-0.393104,-0.617206,2.835454,1591.228,1621.1149,126.9531,36.6211,39.947938,3.829588,3.470536,4.028257,102228.5747,-20.889,normal,0
CAT-DZ-001,4,2025-01-04 15:54:00,2241.5,55.1,93.8,0.451298,3.537586,0.239484,0.832257,4.389495,1611.0316,1615.7696,148.9258,36.6211,28.8779,3.363468,5.727433,6.976123,56253.3894,-21.415,normal,0
CAT-DZ-001,4,2025-01-04 15:58:00,2213.2,52.2,89.5,0.56103,2.559658,-1.044835,-0.13609,2.46902,1627.0903,1639.5351,109.8633,36.6211,35.897262,3.971205,2.85577,3.199586,62097.9503,-19.7493,normal,0
CAT-DZ-001,4,2025-01-04 16:00:00,2193.5,54.1,83.5,0.794262,3.951358,-1.016126,-0.323265,3.014611,1821.9753,1628.9115,73.2422,36.6211,50.8209,3.844717,3.457432,3.817619,138063.9162,-20.0136,normal,0
CAT-DZ-001,4,2025-01-04 16:04:00,2193.6,52.4,76.8,0.466747,2.294255,-0.409162,0.455426,2.604745,1648.7456,1629.9497,146.4844,36.6211,29.86511,3.898135,3.264793,3.891392,41474.4368,-19.5003,normal,0
CAT-DZ-001,4,2025-01-04 16:07:00,2181.0,55.6,75.3,0.690529,3.988221,-0.955085,-0.091279,3.320864,1712.437,1641.7522,109.8633,36.6211,44.189613,3.696311,3.991614,4.67605,102769.779,-19.6894,normal,0
CAT-DZ-001,4,2025-01-04 16:10:00,2166.4,55.3,74.6,0.595599,3.427497,-0.535464,-0.563496,3.730962,1613.5178,1621.3803,107.4219,36.6211,38.109471,3.706368,4.555978,5.294362,69355.8622,-19.6016,normal,0
CAT-DZ-001,4,2025-01-04 16:13:00,2135.3,55.9,75.0,0.822446,4.156799,-0.563007,0.045312,2.561831,1540.6905,1622.4714,48.8281,36.6211,52.628892,3.912816,3.142065,3.666761,107305.0497,-18.7855,normal,0
CAT-DZ-001,4,2025-01-04 16:15:00,2137.0,56.7,73.6,0.458106,3.537192,0.145584,-0.657465,4.986944,1573.4528,1614.5058,144.043,70.8008,29.311967,3.41674,6.469253,7.872568,47174.3129,-20.3621,normal,0
CAT-DZ-001,4,2025-01-04 16:16:00,2154.4,57.4,70.5,0.449579,2.266911,-0.613057,0.158799,2.600449,1461.7557,1604.1445,180.6641,36.6211,28.768059,3.876877,3.178891,3.707604,32762.7671,-18.7675,normal,0
CAT-DZ-001,4,2025-01-04 16:19:00,2161.6,60.0,70.1,0.748763,3.932731,-0.452358,-0.039931,2.816132,1402.5754,1595.3636,73.2422,36.6211,47.91505,3.831736,3.583288,4.356452,77245.6708,-18.2176,normal,0
CAT-DZ-001,4,2025-01-04 16:20:00,2137.4,59.2,71.7,0.916809,3.756399,-0.884267,0.389204,2.342689,1412.3533,1610.4811,70.8008,36.6211,58.676163,3.975137,2.789378,3.205134,100381.3427,-17.4911,normal,0
CAT-DZ-001,4,2025-01-04 16:24:00,2132.0,59.3,69.9,0.606056,3.363104,-0.561483,-0.06665,3.109966,1413.5791,1588.3137,107.4219,36.6211,38.78407,3.809717,3.813689,4.448185,51331.6425,-18.3513,normal,0
CAT-DZ-001,4,2025-01-04 16:27:00,2138.7,57.2,70.1,0.86076,3.772844,0.01337,1.00305,2.612632,1358.7124,1592.4047,107.4219,36.6211,55.091535,3.820255,3.247544,3.786313,86323.5162,-17.7357,normal,0
CAT-DZ-001,4,2025-01-04 16:29:00,2145.8,57.2,71.0,0.3828,2.947719,-0.643605,0.276972,4.473835,1492.442,1597.4303,144.043,36.6211,24.494782,3.469554,5.324714,6.061453,30622.3434,-20.1622,normal,0
CAT-DZ-001,4,2025-01-04 16:32:00,2130.4,55.4,67.1,0.720204,3.575947,-1.039112,-0.439605,3.212236,1465.5811,1609.122,70.8008,36.6211,46.086736,3.779845,3.691907,4.088997,76165.0446,-18.6825,normal,0
CAT-DZ-001,4,2025-01-04 16:33:00,2141.8,56.2,67.5,0.62649,2.787941,-1.176531,0.400228,2.479519,1401.076,1582.2812,70.8008,36.6211,40.091481,3.868696,2.802328,3.078784,49077.9908,-17.8394,normal,0
CAT-DZ-001,4,2025-01-04 16:37:00,2150.1,56.2,68.2,0.498137,2.541479,-0.414458,-0.355645,2.850157,1417.7274,1588.3905,178.2227,36.6211,31.874816,3.902163,3.532887,4.168325,33618.6992,-18.1088,normal,0
CAT-DZ-001,4,2025-01-04 16:41:00,2150.9,51.6,69.8,0.638694,3.104914,-0.354997,-0.611901,2.789453,1446.6426,1604.3857,107.4219,36.6211,40.872556,3.884403,3.441847,4.039567,47720.376,-17.2954,normal,0
CAT-DZ-001,4,2025-01-04 16:42:00,2148.9,53.6,70.9,0.702174,3.21191,-0.7924,0.220908,2.303262,1447.5186,1609.4001,73.2422,36.6211,44.93326,3.994098,2.743943,3.13828,59008.2112,-17.5404,normal,0
CAT-DZ-001,4,2025-01-04 16:43:00,2146.4,55.6,70.3,0.501139,2.393096,-0.837501,-0.168668,2.410385,1338.6378,1575.0804,144.043,36.6211,32.073242,3.920119,2.928672,3.441703,33271.6176,-18.127,normal,0
CAT-DZ-001,4,2025-01-04 16:44:00,2153.1,56.2,69.5,0.818198,5.362061,-0.619474,-0.211107,3.465224,1440.7348,1595.9359,73.2422,36.6211,52.355048,3.597136,4.323767,5.192198,100665.9867,-18.5677,normal,0
CAT-DZ-001,4,2025-01-04 16:46:00,2160.4,54.1,69.5,0.519035,4.390062,0.44216,0.061446,5.797229,1411.1243,1576.5252,144.043,70.8008,33.21207,3.367917,7.737114,9.640219,54144.1738,-20.2658,normal,0
CAT-DZ-001,4,2025-01-04 16:47:00,2160.2,54.4,68.9,0.6326,3.367347,0.318784,-1.103353,3.718005,1438.0779,1595.603,85.4492,36.6211,40.482264,3.592665,4.580397,5.189443,62429.245,-19.031,normal,0
CAT-DZ-001,4,2025-01-04 16:49:00,2187.4,57.7,68.8,0.727927,4.541432,-0.359692,0.851161,3.484226,1507.2529,1609.5899,107.4219,36.6211,46.576281,3.490188,4.259399,4.924531,66238.0809,-17.7923,normal,0
CAT-DZ-001,4,2025-01-04 16:50:00,2175.6,57.7,70.0,0.527919,2.419656,-1.039295,0.055779,2.455872,1375.22,1579.3544,109.8633,36.6211,33.780387,3.959549,2.861106,3.218078,35792.8278,-18.0252,normal,0
CAT-DZ-001,4,2025-01-04 16:51:00,2047.5,57.5,67.1,0.987395,4.823795,-0.887021,-0.219382,2.666901,1686.9929,1628.762,102.5391,102.5391,63.178029,3.89552,3.153116,3.585795,124873.1103,-17.6309,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 16:52:00,1946.4,57.2,65.6,1.355062,6.398286,-0.546061,0.661657,2.763902,1539.1093,1629.0861,97.6562,65.918,86.703846,3.807406,3.276241,3.691082,293625.0701,-18.9394,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 16:53:00,1863.9,53.8,68.7,0.818467,3.53397,-0.998925,0.215984,2.387168,1423.4911,1614.2953,92.7734,31.7383,52.376564,4.009297,2.811977,3.210364,85043.8804,-17.8794,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 16:55:00,1801.0,56.1,68.7,1.297109,8.093877,0.005215,-0.809437,3.50568,1405.1391,1614.2283,90.332,61.0352,82.99591,3.536143,4.56368,5.618293,182635.3917,-16.8675,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 16:57:00,1715.1,53.3,64.3,1.334983,5.864207,-0.196171,0.848497,2.707717,1508.1359,1630.0933,85.4492,56.1523,85.418227,3.895074,3.336285,3.849185,237763.1565,-17.6899,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 16:59:00,1662.5,57.1,64.3,1.161518,5.476749,-0.873167,-0.254253,2.466373,1558.0711,1637.0695,83.0078,56.1523,74.320046,3.929987,2.924702,3.338306,218729.452,-18.7931,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:03:00,1625.2,57.1,67.4,0.991487,4.677186,-0.688715,0.344725,2.608208,1462.7794,1605.9525,80.5664,53.7109,63.440161,3.945569,3.15951,3.67883,126105.4097,-17.9907,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:05:00,1605.5,58.3,69.6,1.299388,6.006306,-0.271302,-0.583103,2.58078,1647.5681,1636.0065,53.7109,53.7109,83.144296,3.926322,3.239369,3.85141,169521.8953,-16.3929,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:07:00,1570.0,59.8,68.9,1.252022,9.794629,0.312504,-1.008638,4.111604,1594.8635,1646.8662,78.125,26.8555,80.119779,3.217939,5.32535,6.364337,329836.7284,-19.8347,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:08:00,1569.4,58.2,68.2,1.092668,6.026217,-0.137251,0.164761,3.192118,1527.0067,1642.8221,78.125,51.2695,69.915605,3.769712,4.131337,5.028231,174411.5436,-18.2053,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:09:00,1541.8,58.1,67.5,1.217654,7.283768,-0.389766,-0.711954,4.335957,1609.839,1625.2131,75.6836,51.2695,77.919448,3.564316,5.313275,6.168,222146.8109,-18.3096,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:13:00,1543.6,59.8,65.3,1.362353,6.098687,-0.785861,-0.31486,2.44497,1532.7269,1638.5467,75.6836,51.2695,87.203832,3.930086,2.945833,3.417733,264749.4461,-17.993,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:16:00,1520.4,58.0,66.6,1.283416,5.415863,-0.969845,-0.423795,2.392055,1439.1314,1613.7541,75.6836,51.2695,82.125487,3.984088,2.786937,3.127891,222506.8805,-18.0359,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:20:00,1516.0,55.0,68.1,1.097051,10.169824,0.483956,-0.60703,5.501626,1601.6592,1640.3125,75.6836,75.6836,70.196666,3.182337,7.322863,8.968374,230897.8962,-19.6917,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:23:00,1496.7,55.7,69.7,1.279114,5.580108,-0.06295,-0.898871,2.757886,1394.1383,1614.2044,75.6836,75.6836,81.847018,3.876306,3.384408,3.869197,185293.1426,-17.072,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:26:00,1510.9,56.2,70.5,1.004524,4.434472,-1.209569,0.326106,2.251641,1361.8938,1600.8002,75.6836,51.2695,64.274951,3.891132,2.550924,2.804571,90447.5563,-16.1909,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:30:00,1524.9,56.3,68.8,1.158607,5.998258,-0.785956,0.016026,2.834148,1442.5178,1621.7611,75.6836,51.2695,74.132771,3.86155,3.464083,4.108428,133996.8845,-16.5325,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:32:00,1528.4,58.5,67.5,1.330272,8.680867,0.526673,-1.175639,3.920549,1349.1503,1590.307,75.6836,51.2695,85.117292,3.382708,5.014594,5.903063,197660.1881,-17.5801,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:33:00,1509.3,59.0,65.5,1.296601,9.990496,-0.990477,0.047163,4.385413,1492.6469,1625.3319,75.6836,51.2695,82.967447,3.412749,5.031651,5.572516,246895.2264,-18.3233,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:36:00,1512.9,57.7,64.6,1.40536,11.374546,-0.37928,-0.281635,4.255738,1536.6933,1626.0126,75.6836,51.2695,89.92814,3.403075,5.359888,6.483721,342371.673,-19.2196,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:40:00,1516.6,54.4,63.9,1.347269,14.294615,-0.504018,-0.231344,5.328328,1611.2808,1639.0165,61.0352,51.2695,86.204243,3.120332,6.340753,7.206462,283347.8648,-18.6625,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:42:00,1504.0,53.9,65.5,1.321835,6.272819,0.187415,-0.854048,2.881759,1432.6392,1626.451,63.4766,51.2695,84.587029,3.846266,3.72687,4.525722,198195.6057,-17.4704,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:44:00,1529.5,56.5,68.5,1.255482,8.098832,0.429661,-1.092397,3.628105,1450.7375,1627.5772,78.125,75.6836,80.335375,3.426487,4.678837,5.586127,218242.9785,-17.9761,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:45:00,1531.9,55.9,64.2,1.297745,7.183994,-1.038409,-0.042804,3.53778,1464.3388,1608.1301,75.6836,51.2695,83.03715,3.739869,4.155935,4.727663,168553.8228,-16.6055,misalignment_severe,1
CAT-DZ-001,4,2025-01-04 17:49:00,1565.7,59.0,63.5,0.658325,2.679918,-1.241675,-0.040541,2.123355,1365.6368,1585.5989,102.5391,26.8555,42.127153,4.006035,2.412859,2.669827,46385.3205,-17.1789,normal,0
CAT-DZ-001,4,2025-01-04 17:50:00,1632.5,61.4,61.4,0.811418,3.669072,-0.751309,0.324989,2.424292,1419.4424,1615.9266,53.7109,26.8555,51.930762,3.955843,2.862497,3.228108,60230.3008,-16.0216,normal,0
CAT-DZ-001,4,2025-01-04 17:54:00,1663.5,64.8,59.9,0.723015,2.847285,-1.313796,0.16638,2.124363,1313.4501,1582.3016,83.0078,26.8555,46.288397,3.99883,2.372616,2.586956,47916.8727,-16.4179,normal,0
CAT-DZ-001,4,2025-01-04 17:58:00,1675.7,64.6,61.1,0.880804,5.870797,-1.09897,-0.001694,3.480823,1526.214,1628.5138,53.7109,26.8555,56.370959,3.510063,3.987467,4.398706,125674.5274,-18.9111,normal,0
CAT-DZ-001,4,2025-01-04 17:59:00,1704.2,66.1,60.6,0.790105,4.003135,-0.624925,0.113281,2.716371,1412.3598,1601.9941,85.4492,29.2969,50.564013,3.812745,3.345566,3.938679,81014.4056,-17.9439,normal,0
CAT-DZ-001,4,2025-01-04 18:00:00,1732.7,66.8,56.7,0.502725,2.420737,-0.862042,0.262025,2.521117,1401.5989,1599.7888,87.8906,29.2969,32.174325,3.912505,3.005283,3.452086,38599.6037,-18.6894,normal,0
CAT-DZ-001,4,2025-01-04 18:02:00,1736.2,72.2,53.0,0.879448,3.713116,-1.324037,-0.081497,2.327421,1478.2851,1620.1776,61.0352,29.2969,56.275286,3.931263,2.586673,2.802463,74413.767,-16.3881,normal,0
CAT-DZ-001,4,2025-01-04 18:03:00,1742.5,71.9,53.4,0.506684,2.464504,-0.637693,0.251972,2.442447,1299.0595,1567.9413,114.7461,58.5938,32.422399,3.92083,3.02056,3.606061,22183.3799,-15.9577,normal,0
CAT-DZ-001,4,2025-01-04 18:07:00,1736.4,76.7,52.3,0.717112,3.219607,-0.546961,0.696147,2.609619,1198.3727,1522.2871,85.4492,29.2969,45.885795,3.87497,3.185609,3.714081,43866.5787,-16.64,normal,0
CAT-DZ-001,4,2025-01-04 18:09:00,1754.7,77.6,54.2,1.091657,4.742728,-0.759555,-0.440289,2.295573,1508.6838,1613.6834,58.5938,29.2969,69.849056,3.968855,2.714713,3.061212,79655.3302,-14.946,normal,0
CAT-DZ-001,4,2025-01-04 18:12:00,1728.4,78.4,52.3,0.830514,5.38202,-0.891595,0.112731,3.885748,1341.0208,1588.7842,58.5938,29.2969,53.152255,3.469761,4.630119,5.3565,62544.9876,-16.5907,normal,0
CAT-DZ-001,4,2025-01-04 18:13:00,1723.8,78.4,50.4,0.867129,5.615959,-0.837138,-0.612186,3.973937,1315.2442,1583.4444,58.5938,29.2969,55.506942,3.380321,4.456066,4.780174,66861.48,-16.3275,normal,0
CAT-DZ-001,4,2025-01-04 18:17:00,1717.4,79.5,53.3,0.815874,6.89396,-0.814748,-0.288034,5.329616,1547.2205,1636.4886,85.4492,29.2969,52.208548,3.239187,6.329141,7.264086,108122.5127,-18.774,normal,0
CAT-DZ-001,4,2025-01-04 18:21:00,1721.6,81.4,52.3,0.644081,4.329972,-0.733683,-0.206045,4.500868,1309.9069,1586.4726,114.7461,29.2969,41.21854,3.593154,5.407143,6.218424,39341.4018,-16.5728,normal,0
CAT-DZ-001,4,2025-01-04 18:25:00,1721.8,79.8,52.5,0.797481,3.332905,-1.401453,0.01721,2.125404,1409.5116,1615.0993,56.1523,29.2969,51.048985,3.870638,2.391132,2.642003,70434.4561,-17.2718,normal,0
CAT-DZ-001,4,2025-01-04 18:27:00,1736.8,79.9,52.8,0.539796,4.340678,-0.493686,-0.335337,5.317504,1525.7159,1621.9373,87.8906,29.2969,34.538557,3.424341,6.400244,7.345031,44071.484,-18.4859,normal,0
CAT-DZ-001,4,2025-01-04 18:31:00,1748.0,80.0,56.3,0.594344,3.505473,-0.497109,0.673811,3.159446,1523.3256,1609.9474,58.5938,58.5938,38.028887,3.642483,3.793947,4.331135,32713.4545,-16.2944,normal,0
CAT-DZ-001,4,2025-01-04 18:32:00,1747.7,79.8,55.4,0.86663,3.831906,-0.866036,-0.373153,2.527864,1469.0862,1617.8598,58.5938,29.2969,55.45093,3.94949,3.034011,3.525345,59233.5402,-15.6775,normal,0
CAT-DZ-001,4,2025-01-04 18:36:00,1732.5,80.2,52.3,0.573925,2.645674,-0.541978,0.469262,2.664731,1357.8687,1586.1327,87.8906,29.2969,36.725723,3.959689,3.21611,3.687497,33864.7283,-16.8361,normal,0
CAT-DZ-001,4,2025-01-04 18:38:00,1742.7,82.4,53.9,0.953784,6.208349,-1.20122,0.053717,3.61821,1691.8285,1640.7273,58.5938,29.2969,61.028598,3.524818,4.101626,4.535105,109086.1876,-17.2692,normal,0
CAT-DZ-001,4,2025-01-04 18:40:00,1718.6,84.3,55.8,0.471665,2.181922,-0.939819,-0.090737,2.328739,1319.2276,1582.0693,114.7461,29.2969,30.191544,3.964759,2.753919,3.140566,24419.9546,-17.1677,normal,0
CAT-DZ-001,4,2025-01-04 18:42:00,1733.0,82.4,58.2,0.899138,5.609643,-1.133367,-0.046776,4.182103,1541.4742,1620.3764,58.5938,29.2969,57.536447,3.557322,4.776998,5.311292,104634.0113,-17.848,normal,0
CAT-DZ-001,4,2025-01-04 18:45:00,1719.1,82.5,55.8,0.585748,2.601388,-1.086044,-0.10213,2.275083,1325.6773,1578.4403,114.7461,29.2969,37.487339,3.973498,2.645804,2.992573,35466.7084,-16.9621,normal,0
CAT-DZ-001,4,2025-01-04 18:47:00,1731.8,82.6,53.9,0.919758,4.275669,-1.049896,0.074168,2.459047,1520.807,1619.719,31.7383,29.2969,58.851364,3.910658,2.841742,3.173982,80852.7436,-16.5206,normal,0
CAT-DZ-001,4,2025-01-04 18:48:00,1740.1,84.4,56.7,0.850174,3.32265,-1.112796,-0.424382,2.116781,1461.4403,1623.9915,87.8906,29.2969,54.408495,3.990705,2.440985,2.733104,76547.3328,-16.8379,normal,0
CAT-DZ-001,4,2025-01-04 18:49:00,1745.5,86.3,56.4,0.503829,3.032394,-0.398982,0.406581,3.897463,1415.7139,1613.6461,117.1875,29.2969,32.23899,3.724559,4.700439,5.377262,27673.9135,-17.2435,normal,0
CAT-DZ-001,4,2025-01-04 18:52:00,1766.1,83.0,54.6,0.608029,4.19175,0.541743,-0.810037,3.966925,1403.5109,1601.2372,117.1875,58.5938,38.905012,3.505613,5.265241,6.475424,43761.1117,-17.4398,normal,0
CAT-DZ-001,4,2025-01-04 18:55:00,1741.2,85.7,53.3,0.635313,3.052366,-0.372854,0.667753,2.648045,1417.3513,1596.0988,87.8906,29.2969,40.650144,3.865945,3.263874,3.80451,47928.3375,-17.7716,normal,0
CAT-DZ-001,4,2025-01-04 18:56:00,1756.3,82.7,55.3,0.441553,2.631643,0.293044,-0.72101,3.196484,1565.704,1605.0362,175.7812,29.2969,28.252596,3.710669,4.070541,4.83606,23966.0219,-17.3224,normal,0
CAT-DZ-001,4,2025-01-04 18:59:00,1754.2,84.6,55.7,0.885454,5.573447,-0.01177,-0.91668,3.794942,1684.7856,1628.747,58.5938,29.2969,56.655225,3.499585,4.590887,5.179613,101888.7658,-17.8938,normal,0
CAT-DZ-001,4,2025-01-04 19:02:00,1749.8,80.1,55.2,0.799023,4.081741,-0.996513,-0.235626,2.948992,1623.566,1634.3454,58.5938,29.2969,51.126597,3.802299,3.528491,4.111405,65279.469,-16.6163,normal,0
CAT-DZ-001,4,2025-01-04 19:03:00,1827.1,78.3,61.6,1.247451,5.944578,-1.391416,0.079765,2.898834,1364.0264,1592.9535,34.1797,29.2969,79.847298,3.767006,3.26157,3.613697,149714.6824,-16.7312,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:05:00,1895.3,76.0,64.0,1.991138,7.414647,-1.323722,-0.027832,1.962947,1724.512,1634.1567,31.7383,31.7383,127.401939,4.002155,2.232301,2.478682,326614.5192,-15.8934,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:06:00,1953.9,76.3,67.5,0.997339,3.924946,-1.100366,-0.200744,2.086779,1411.5994,1599.3995,34.1797,31.7383,63.819457,4.044018,2.450083,2.804918,96600.2444,-16.8253,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:10:00,1995.8,75.4,72.1,1.586432,6.520895,-1.50955,0.034772,2.305174,1358.1158,1595.5213,34.1797,34.1797,101.531316,3.849386,2.527175,2.722631,197798.1056,-15.8591,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:12:00,2034.1,75.6,76.9,1.020251,3.894325,-1.470408,0.236264,1.934567,1456.4891,1618.0126,68.3594,34.1797,65.28482,3.859532,2.090234,2.20416,71899.3171,-15.1379,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:16:00,2073.1,78.3,80.8,1.104186,7.533283,-1.285178,-0.167656,4.804548,1444.509,1620.507,36.6211,34.1797,70.653067,3.371564,5.347055,5.803767,100892.6361,-16.0279,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:18:00,2091.5,77.3,80.9,1.542459,6.61905,-1.192987,-0.203821,2.202312,1295.5871,1580.588,36.6211,34.1797,98.71279,3.931775,2.521283,2.803308,135576.9049,-14.1443,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:19:00,2125.5,76.3,82.9,1.130245,4.132653,-1.511335,-0.096256,1.86658,1130.0742,1510.9113,39.0625,36.6211,72.345907,3.94802,2.041069,2.196148,70489.2166,-14.6362,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:21:00,2126.9,74.9,83.2,1.27908,5.162797,-0.962361,0.567103,2.129883,1162.7428,1550.6608,70.8008,36.6211,81.869681,3.903342,2.525747,2.883651,81272.2932,-13.726,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:23:00,2115.9,75.4,84.5,1.938012,7.181816,-1.389019,0.074921,1.870702,1227.0742,1577.6092,36.6211,34.1797,124.070577,3.991579,2.106287,2.319586,189674.1254,-13.703,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:26:00,2134.6,71.6,82.9,1.231508,6.573112,-1.146769,-0.07117,3.224418,1424.3925,1617.9646,70.8008,36.6211,78.832543,3.692821,3.72626,4.178365,173568.9862,-17.3482,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:27:00,2121.2,73.0,84.6,1.79334,9.378992,-0.990596,0.498464,2.985561,1337.2394,1571.6456,41.5039,34.1797,114.7472,3.595918,3.557618,4.136989,311244.5892,-16.9106,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:28:00,2118.3,73.4,84.6,1.304776,9.600454,-1.034886,0.221606,5.267297,1396.0214,1599.9138,48.8281,34.1797,83.488408,3.359806,6.1047,6.934783,204996.073,-17.734,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:32:00,2119.0,72.6,83.2,2.071683,7.806937,-1.458919,0.235936,2.065779,1280.0915,1591.7332,36.6211,34.1797,132.60935,3.848542,2.275436,2.45903,257617.25,-14.6782,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:36:00,2111.2,69.9,84.8,1.084379,9.109051,-0.602494,-0.425472,6.699644,1405.2926,1595.0932,48.8281,34.1797,69.392746,3.269506,7.746487,8.65496,144692.1674,-17.9469,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:39:00,2139.8,71.3,83.9,1.557707,8.44417,-1.109181,-0.415276,3.373281,1532.2611,1643.2269,36.6211,36.6211,99.71222,3.643397,3.810804,4.172287,278987.9627,-17.1238,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:42:00,2122.8,74.5,84.5,2.021942,18.607196,-1.134009,-0.113462,5.819489,1484.9499,1619.5612,36.6211,34.1797,129.417845,3.006638,6.549749,7.213331,498399.3573,-18.0129,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:44:00,2129.2,73.1,82.0,1.886338,8.863541,-1.525777,-0.033675,3.090798,1282.9639,1577.3551,39.0625,36.6211,120.705921,3.618731,3.407858,3.706138,246596.4407,-15.644,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:47:00,2129.7,73.8,83.6,1.969835,9.969769,-1.244889,0.180201,3.129981,1422.6762,1627.9348,36.6211,36.6211,126.097937,3.768483,3.538811,3.900521,329908.7429,-15.7309,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:49:00,2137.6,75.0,80.9,2.127744,10.459709,-1.444328,0.307143,3.082405,1318.408,1603.5339,36.6211,36.6211,136.20007,3.555847,3.400797,3.683834,291633.1852,-14.872,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:53:00,2151.2,76.9,81.7,0.984155,3.868434,-1.353475,-0.102667,1.98698,1328.1528,1578.2199,68.3594,36.6211,62.978383,3.951211,2.259761,2.522508,86105.1423,-16.4489,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:56:00,2169.9,73.9,82.4,1.009499,5.668603,-1.171315,-0.174701,3.57335,1530.5332,1610.2633,36.6211,36.6211,64.5979,3.63479,4.195472,4.873313,95823.2509,-16.4124,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 19:59:00,2160.7,73.3,82.2,1.640576,6.570343,-1.217795,-0.159061,2.115292,1521.3411,1622.0581,36.6211,36.6211,104.991388,3.987405,2.455486,2.79218,290402.0564,-17.1891,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 20:01:00,2172.7,74.0,79.4,1.929487,21.491464,-1.010071,0.037505,6.588829,1740.6494,1634.5413,36.6211,36.6211,123.457232,2.853507,7.204434,7.711791,656466.7307,-19.4939,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 20:04:00,2178.0,75.1,78.1,2.266027,12.687845,-1.431752,0.139755,3.818845,1720.0589,1649.5911,36.6211,36.6211,145.007184,3.530068,4.228386,4.594378,472170.1667,-16.3146,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 20:05:00,2159.9,77.8,82.0,1.073094,5.485219,-0.51427,-0.686787,2.705035,1298.001,1566.3046,70.8008,36.6211,68.678165,3.768191,3.282644,3.800421,90810.2144,-16.1301,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 20:07:00,2185.7,77.4,82.2,2.210441,13.060643,-1.267697,-0.216682,3.944993,1654.9287,1644.6172,36.6211,36.6211,141.433805,3.542241,4.442778,4.884331,283336.1971,-14.431,imbalance_severe,1
CAT-DZ-001,4,2025-01-04 20:08:00,1973.1,75.8,79.9,0.665868,2.870554,-1.199305,-0.033962,2.277561,1164.2574,1537.8414,97.6562,31.7383,42.605869,3.92894,2.592571,2.880866,24114.9031,-14.1654,normal,0
