machine_id,machine_id_encoded,timestamp,operating_speed_rpm,load_percentage,temperature_celsius,rms,peak_to_peak,kurtosis,skewness,crest_factor,spectral_centroid,spectral_bandwidth,spectral_rolloff,dominant_frequency,frequency_rms,entropy,impulse_factor,clearance_factor,band_energy_1_5kHz,snr_estimated,fault_class,is_early_fault,fault_severity
CAT-EX-001,0,2025-01-08 22:10:00,1866.9,87.8,45.1,0.373321,3.039613,0.501336,-0.576732,4.971778,1813.3933,1637.0554,158.6914,31.7383,23.886984,3.387218,6.604375,8.18221,75668.9274,-23.8616,normal,0,0.0
CAT-DZ-001,4,2025-01-30 08:40:00,2468.2,61.5,110.3,0.611771,6.406571,0.231418,-0.197292,5.749503,1622.6453,1634.4203,163.5742,41.5039,39.148175,3.141043,7.373494,8.90605,86968.4827,-20.5515,normal,0,0.0
CAT-EX-002,1,2025-01-16 21:14:00,2361.9,89.4,43.2,0.603869,6.827573,0.999162,-0.041631,8.245289,2044.3315,1543.9726,2048.3398,39.0625,38.638515,3.129033,10.389164,12.293318,824256.2189,-25.464,bearing_wear_early,1,0.2459
CAT-EX-002,1,2025-01-31 08:43:00,1963.5,61.6,74.0,0.517441,6.570172,0.400362,-0.504932,7.487724,1705.4543,1648.8762,129.3945,31.7383,33.112949,2.863342,8.73075,9.694838,90204.1427,-21.9087,normal,0,0.0
CAT-EX-001,0,2025-01-31 05:37:00,1138.8,91.1,92.7,0.936533,9.203891,0.169865,-0.30591,6.991149,2166.7779,1496.0092,2578.125,19.5312,59.927794,3.271023,8.61899,10.053367,3117476.3586,-24.61,bearing_wear_severe,0,0.8314
CAT-TB-001,2,2025-01-12 04:07:00,1585.8,43.2,84.3,0.576524,7.183269,-0.219961,-0.244961,7.022604,1765.138,1695.9392,53.7109,26.8555,36.890431,2.874006,8.352858,9.544175,79122.8475,-19.6579,bearing_wear_early,1,0.1078
CAT-TB-002,3,2025-01-04 03:54:00,1871.6,71.9,64.6,0.901501,8.034034,-0.546189,-0.233031,5.243264,2007.4496,1610.1077,124.5117,63.4766,57.684661,3.334095,6.259699,7.141962,687643.3499,-25.8542,misalignment_severe,0,0.7431
CAT-DZ-001,4,2025-01-06 19:22:00,2721.8,90.4,40.4,0.611453,4.640769,-0.887091,0.164327,4.486268,1945.5714,1605.6666,270.9961,46.3867,39.124046,3.470879,5.219522,5.856391,340373.4741,-26.0147,normal,0,0.0
CAT-EX-002,1,2025-01-12 00:27:00,1310.9,22.6,52.9,0.336988,3.232418,-0.200659,0.136974,5.649092,1973.5335,1599.6309,2861.3281,21.9727,21.562295,3.293528,6.904338,8.033144,182783.3308,-23.0498,bearing_wear_early,1,0.2364
CAT-TB-002,3,2025-01-18 12:36:00,1176.2,56.5,52.6,0.56998,3.102464,-0.043066,-0.445723,2.967213,2077.5292,1592.0805,58.5938,39.0625,36.471162,3.75999,3.944855,4.97223,205584.1245,-22.5193,combined_fault,0,0.4625
CAT-EX-001,0,2025-01-05 13:26:00,1251.4,56.8,42.5,0.332414,3.556588,0.547755,-0.245698,7.067788,1902.3913,1645.3606,104.9805,41.5039,21.271645,3.160527,8.900538,10.658919,58700.6469,-23.8183,normal,0,0.0
CAT-DZ-001,4,2025-01-04 08:32:00,1441.9,91.8,87.3,0.638136,4.407889,-0.447296,-0.220352,4.006537,1378.7612,1612.6652,75.6836,24.4141,40.849364,3.516045,5.053479,6.09301,44666.0462,-16.9998,imbalance_early,1,0.0945
CAT-EX-002,1,2025-01-05 09:13:00,1115.3,90.9,61.0,0.547919,4.183379,0.35491,1.31432,4.948629,1331.4017,1583.3421,56.1523,36.6211,35.059792,2.858106,6.18862,7.017187,30516.7386,-17.1315,normal,0,0.0
CAT-EX-002,1,2025-01-17 23:58:00,2675.5,22.2,65.1,1.238383,9.839955,-0.339998,0.280585,4.223302,2210.1198,1567.4336,2358.3984,43.9453,79.259265,3.472229,5.156947,5.981128,2858351.1682,-29.3254,imbalance_early,1,0.2112
CAT-EX-002,1,2025-01-06 12:49:00,2586.0,40.3,51.5,0.597388,4.449372,-0.884143,-0.264178,4.892912,1682.8436,1624.66,129.3945,43.9453,38.224911,3.450721,5.750165,6.519742,152926.8822,-20.2332,bearing_wear_early,1,0.1366
CAT-EX-002,1,2025-01-07 11:02:00,2861.2,97.6,116.0,0.429355,4.099473,0.579574,0.389409,5.644587,2086.5764,1593.0715,1245.1172,48.8281,27.472422,3.281103,7.384124,8.986667,245984.245,-27.9885,imbalance_severe,0,0.637
CAT-TB-001,2,2025-01-07 12:40:00,524.7,30.9,86.7,0.492804,3.729592,0.043454,-0.706655,4.96076,1304.1812,1594.1719,19.5312,17.0898,31.630756,3.390013,6.104097,7.044015,18353.2113,-15.7931,misalignment_early,1,0.2769
CAT-TB-002,3,2025-01-24 03:17:00,1041.4,20.9,45.9,0.505951,4.271902,-0.418445,0.052859,4.880557,1690.2236,1652.0401,51.2695,17.0898,32.373951,3.327036,6.107544,7.324594,50279.5248,-19.9066,imbalance_early,1,0.1323
CAT-EX-001,0,2025-01-06 04:20:00,1027.4,21.0,68.2,0.69043,6.748108,-0.031893,-0.338845,6.734172,2162.6166,1581.8809,85.4492,17.0898,44.176987,3.222441,8.237588,9.579303,359892.7174,-25.139,normal,0,0.0
CAT-EX-001,0,2025-01-17 19:05:00,2235.9,22.3,54.3,0.583127,7.485975,0.031279,-0.697425,6.979195,1515.7711,1626.3203,75.6836,36.6211,37.321145,2.63992,8.385126,9.482907,56582.4567,-19.1392,normal,0,0.0
CAT-EX-002,1,2025-01-04 14:11:00,844.5,43.7,87.7,0.659933,4.622626,-0.312118,-0.546099,4.634911,1749.4534,1520.551,2507.3242,14.6484,42.22764,3.544911,5.729495,6.728334,810996.6605,-18.0368,bearing_wear_severe,0,0.5923
CAT-EX-002,1,2025-01-04 04:04:00,1143.5,94.4,111.4,0.695483,6.756345,-0.885715,-0.297772,5.020328,1760.7606,1636.7289,75.6836,75.6836,44.515189,3.153903,5.767441,6.397071,182141.3734,-22.2177,misalignment_severe,0,0.7647
CAT-EX-001,0,2025-01-12 04:32:00,1424.3,42.4,101.9,1.0251,3.774281,-1.177603,-0.179895,1.931568,1308.4524,1604.3651,43.9453,24.4141,65.591838,4.026485,2.255935,2.583638,56156.876,-13.6592,imbalance_early,1,0.2742
CAT-EX-001,0,2025-01-16 00:52:00,1547.6,96.0,87.6,0.456742,2.827286,-0.586099,-0.338186,3.465038,1627.917,1661.4495,78.125,26.8555,29.226353,3.698258,4.200001,4.854681,160695.7173,-17.4514,bearing_wear_early,1,0.122
CAT-EX-001,0,2025-01-16 00:32:00,1380.5,34.4,54.4,0.663742,4.77551,-0.574514,-0.24292,4.404618,1713.55,1656.3321,68.3594,21.9727,42.484249,3.453969,5.397982,6.361329,126751.3779,-21.4188,normal,0,0.0
CAT-TB-002,3,2025-01-07 22:19:00,2446.1,37.0,49.4,0.558087,5.336871,-0.545344,-0.448494,5.31723,1627.8164,1643.092,85.4492,41.5039,35.710412,3.136793,6.324514,7.201903,67134.6539,-20.0316,normal,0,0.0
CAT-EX-002,1,2025-01-10 05:23:00,1463.2,26.5,83.3,0.385273,3.817447,-0.032233,-0.235884,7.1262,1944.6204,1642.782,97.6562,24.4141,24.651905,3.194109,8.869449,10.504941,36198.6098,-20.5486,normal,0,0.0
CAT-TB-001,2,2025-01-09 04:41:00,2638.5,68.1,62.4,1.365275,18.717866,-0.055294,0.282597,7.727702,2123.6827,1580.5147,43.9453,43.9453,87.356509,2.784272,8.963989,10.064776,667364.723,-20.0102,combined_fault,0,0.7494
CAT-EX-002,1,2025-01-28 22:04:00,2539.6,30.4,69.9,0.544491,4.532142,0.687801,-0.849901,4.761181,2066.9585,1573.0918,3164.0625,41.5039,34.843163,3.366551,6.167473,7.372408,635910.0181,-27.1214,bearing_wear_early,1,0.2724
CAT-TB-001,2,2025-01-19 17:58:00,1943.2,34.3,42.6,0.698279,7.193014,-0.304969,-0.211063,7.319416,1512.2151,1621.0779,129.3945,97.6562,44.680078,2.982991,8.736635,10.057824,71910.6238,-19.0712,misalignment_severe,0,0.6236
CAT-EX-002,1,2025-01-15 11:28:00,2713.5,86.8,61.9,0.584834,2.598936,-1.134936,0.072935,2.233843,1820.6781,1629.9768,180.6641,46.3867,37.420598,3.97447,2.5532,2.826325,147349.4296,-22.786,normal,0,0.0
CAT-TB-001,2,2025-01-31 15:53:00,512.3,65.7,118.8,0.497873,6.085827,-0.160364,0.172025,7.873249,2080.7382,1626.7464,17.0898,7.3242,32.021464,2.906109,8.954411,9.868851,183941.3787,-25.2053,normal,0,0.0
CAT-EX-001,0,2025-01-14 13:55:00,543.7,96.4,119.0,0.840556,9.77218,-0.380048,-0.343681,5.911441,1701.7669,1661.2065,26.8555,26.8555,53.956379,2.950722,7.019015,7.95543,148011.0658,-19.6811,misalignment_severe,0,0.666
CAT-TB-001,2,2025-01-25 05:14:00,2406.6,83.1,77.3,0.550888,7.276184,-0.299182,-0.50712,7.116751,1712.8963,1636.2993,80.5664,39.0625,35.253938,2.604497,8.024469,8.681525,93547.4463,-21.701,imbalance_early,1,0.2109
CAT-DZ-001,4,2025-01-09 16:22:00,2042.9,29.5,41.7,1.28349,10.255145,-0.054903,0.286498,4.631665,2303.8691,1543.8418,3535.1562,34.1797,82.156635,3.480006,5.768,6.768222,4855862.0683,-28.0208,combined_fault,0,0.8663
CAT-DZ-001,4,2025-01-24 22:46:00,1598.3,42.3,81.6,0.913559,5.37279,-0.947949,-0.271732,3.964907,1810.2128,1648.9856,53.7109,26.8555,58.453707,3.618732,4.751701,5.525728,342811.1461,-17.9074,bearing_wear_early,1,0.2378
CAT-EX-001,0,2025-01-08 15:53:00,2541.1,46.1,102.9,0.782045,7.110376,-0.598867,-0.255216,6.255293,1991.5619,1597.4879,168.457,41.5039,50.043967,3.27932,7.399937,8.451562,493264.163,-25.8502,imbalance_severe,0,0.5906
CAT-EX-001,0,2025-01-21 01:11:00,1302.3,34.0,102.5,0.67573,6.405127,0.080993,0.183462,6.713315,1877.1763,1621.4206,65.918,21.9727,43.242002,3.278475,8.332545,9.723438,315628.6015,-20.3658,bearing_wear_early,1,0.1785
CAT-EX-002,1,2025-01-29 17:46:00,2316.9,42.7,115.0,1.524842,14.132679,-0.403213,0.099528,5.615451,2033.6567,1598.8792,444.3359,39.0625,97.582738,3.302041,6.72893,7.741499,2702373.4569,-24.9898,combined_fault,0,0.9348
CAT-EX-002,1,2025-01-17 09:10:00,2147.4,20.9,71.9,1.527898,12.115502,-1.271962,0.285644,4.693805,1424.6371,1605.6531,36.6211,36.6211,97.763599,3.127415,5.246787,5.733276,217038.8306,-16.76,imbalance_severe,0,0.7965
CAT-TB-002,3,2025-01-21 18:10:00,2366.8,85.3,48.8,0.784359,7.627144,0.797587,-0.945303,6.622688,1733.3975,1624.3032,158.6914,39.0625,50.187454,3.138649,8.503463,10.106984,234623.4048,-22.4349,misalignment_severe,0,0.9164
CAT-EX-001,0,2025-01-08 22:53:00,1331.0,32.9,99.9,2.142301,15.678801,-0.806659,-0.133988,3.968464,2285.1639,1528.1494,2329.1016,21.9727,137.086441,3.5375,4.691184,5.337043,6961226.3218,-25.5653,combined_fault,0,0.8274
CAT-TB-001,2,2025-01-14 12:35:00,550.9,74.7,74.3,0.443359,2.877124,-0.559052,0.081896,4.386906,1728.2985,1649.9267,36.6211,9.7656,28.420152,3.555101,5.282794,6.043508,56866.1879,-21.1388,normal,0,0.0
CAT-DZ-001,4,2025-01-11 16:02:00,3058.9,85.7,44.6,1.010001,7.99209,-0.4709,0.225197,5.459308,1984.0814,1685.2693,3562.0117,51.2695,64.624339,3.45533,6.497485,7.402156,1529277.0672,-19.7187,bearing_wear_severe,0,0.6688
CAT-EX-002,1,2025-01-12 03:52:00,2787.2,55.8,48.0,0.842967,8.61061,0.275239,-0.572611,6.681378,2297.8246,1540.192,1672.3633,46.3867,53.940117,3.171963,8.301109,9.713318,1078349.3055,-28.0818,normal,0,0.0
CAT-TB-001,2,2025-01-03 06:43:00,1931.2,20.0,91.7,0.61109,5.699532,-0.22223,-0.141594,6.988738,1613.8585,1621.5805,97.6562,63.4766,39.104538,3.213865,8.407097,9.64608,89692.66,-20.5242,misalignment_severe,0,0.6598
CAT-TB-002,3,2025-01-26 13:47:00,1963.9,89.9,101.4,0.651857,3.849469,-0.338704,-0.436562,3.431004,2051.6941,1634.2557,163.5742,31.7383,41.712782,3.750212,4.19985,4.866305,429394.0472,-25.3419,bearing_wear_early,1,0.1514
CAT-TB-001,2,2025-01-26 21:46:00,575.1,55.5,62.3,0.660011,6.985911,-0.525194,-0.139272,6.297579,1823.949,1635.5219,39.0625,19.5312,42.233684,3.11722,7.39362,8.350013,129307.8254,-21.188,misalignment_severe,0,0.6639
CAT-TB-002,3,2025-01-31 05:12:00,1056.7,60.7,65.1,0.671376,3.419513,-0.958094,-0.003711,2.639424,2095.3986,1603.0586,102.5391,17.0898,42.974993,3.886004,3.106705,3.539835,413567.248,-26.0092,imbalance_severe,0,0.5601
CAT-DZ-001,4,2025-01-29 13:05:00,667.0,54.1,117.0,0.805354,6.052027,-0.209111,0.290549,3.908149,2054.4516,1599.5131,737.3047,43.9453,51.53183,3.538676,4.866997,5.747887,770399.8338,-27.3022,misalignment_severe,0,0.8371
CAT-EX-001,0,2025-01-29 16:32:00,2938.6,48.5,101.8,0.447599,4.220006,0.071668,-0.040874,6.11251,1632.6839,1614.6336,195.3125,48.8281,28.639398,3.235301,7.669811,9.029571,37523.1014,-19.7448,normal,0,0.0
CAT-EX-002,1,2025-01-09 10:20:00,1577.9,28.1,99.3,0.55068,4.052938,0.284985,0.021163,4.186727,1978.8534,1618.9684,104.9805,26.8555,35.237018,3.520578,5.56214,6.888815,237957.8259,-25.3634,normal,0,0.0
CAT-TB-001,2,2025-01-13 00:48:00,513.8,79.6,76.8,0.482792,4.205793,-0.177429,0.140192,5.297009,1712.443,1655.5575,34.1797,7.3242,31.03838,3.300462,6.578778,7.666456,50238.0775,-19.9904,normal,0,0.0
CAT-TB-002,3,2025-01-26 15:15:00,1830.6,27.9,41.5,0.603472,6.890358,-0.274284,0.269794,6.208705,1637.823,1635.6054,61.0352,29.2969,38.635573,2.947117,7.459232,8.555557,81179.7016,-20.2919,misalignment_early,1,0.3218
CAT-EX-002,1,2025-01-12 08:24:00,1519.7,67.0,74.9,1.994714,23.441443,-0.114291,0.171845,7.072101,2213.3028,1570.2564,1796.875,24.4141,127.714569,3.06909,8.437775,9.641288,6174750.4513,-28.2619,imbalance_severe,0,0.6118
CAT-EX-002,1,2025-01-14 03:13:00,1023.1,80.0,118.0,0.816656,7.943386,-0.590189,-0.396159,6.254801,2191.9472,1570.7114,68.3594,17.0898,52.253277,3.117026,7.323519,8.275943,446979.8452,-24.5998,normal,0,0.0
CAT-DZ-001,4,2025-01-06 17:37:00,2851.1,51.6,73.2,0.775082,9.057489,-0.102121,0.136125,5.858157,1998.058,1697.4535,4072.2656,4072.2656,49.596141,3.086397,7.036316,8.04144,2000656.9696,-21.4782,bearing_wear_severe,0,0.6792
CAT-TB-002,3,2025-01-14 02:10:00,1516.7,71.6,62.2,0.453647,4.214043,-0.719916,0.076373,5.211899,1525.2167,1632.6758,75.6836,24.4141,29.028339,3.188457,6.14799,6.936496,32707.9684,-18.8006,imbalance_early,1,0.19
CAT-DZ-001,4,2025-01-30 09:30:00,2549.5,35.0,58.7,1.441631,12.24931,-1.19619,0.054886,5.572949,1909.3295,1631.769,46.3867,41.5039,92.270378,3.161478,6.16371,6.684052,915083.4478,-22.9583,imbalance_severe,0,0.5991
CAT-EX-002,1,2025-01-13 06:55:00,1428.0,21.5,56.2,1.592743,15.260608,-0.607385,-0.139565,5.490912,2197.9251,1563.3712,1638.1836,24.4141,101.912388,3.261212,6.470103,7.318107,3904653.3673,-28.2209,imbalance_severe,0,0.6275
CAT-EX-001,0,2025-01-30 18:22:00,646.5,38.5,50.8,0.67409,4.193014,-0.574696,0.075675,3.299392,2145.151,1591.5955,1582.0312,9.7656,43.199889,3.726383,4.003274,4.644648,672072.0693,-27.9915,normal,0,0.0
CAT-EX-002,1,2025-01-25 23:50:00,839.0,42.3,101.8,0.464772,4.688275,0.795013,-0.657971,7.288631,1827.7535,1676.0499,70.8008,14.6484,29.738407,3.17424,9.619149,11.815541,152775.1626,-20.9522,bearing_wear_early,1,0.1507
CAT-DZ-001,4,2025-01-14 22:29:00,2531.7,27.1,62.7,3.316504,32.754046,-0.096471,-0.077872,6.915261,2300.4873,1541.4188,2824.707,41.5039,212.210091,3.257295,8.373177,9.6637,25044765.146,-29.7783,imbalance_severe,0,0.9466
CAT-EX-001,0,2025-01-23 20:03:00,1929.6,80.7,54.6,0.650427,6.167795,-0.421542,0.091703,6.596733,1841.6325,1642.7463,63.4766,31.7383,41.621032,3.122808,7.716979,8.62216,118130.5712,-21.0856,normal,0,0.0
CAT-TB-001,2,2025-01-19 14:15:00,2352.7,34.4,94.2,1.93726,15.544549,-0.63257,-0.069096,4.532601,2140.3805,1639.5377,58.5938,39.0625,123.95558,3.435659,5.528843,6.468142,2039544.0972,-21.6766,combined_fault,0,0.9512
CAT-EX-001,0,2025-01-19 20:21:00,1939.3,28.0,89.8,0.746491,7.117536,0.548461,-0.268814,6.788373,2316.1898,1679.3346,3925.7812,3925.7812,47.764843,3.303997,8.5368,10.071804,2907743.4716,-20.8703,bearing_wear_severe,0,0.8358
CAT-EX-002,1,2025-01-18 05:26:00,1685.1,29.5,76.4,0.843329,8.766135,-0.832051,-0.146289,7.148544,1813.2674,1642.5714,85.4492,26.8555,53.994632,2.936973,7.797885,8.261169,422025.8038,-21.2995,bearing_wear_early,1,0.1636
CAT-TB-002,3,2025-01-12 12:51:00,1864.0,73.1,84.5,0.761942,6.337605,-0.008387,0.158396,4.449536,2082.7806,1539.5841,2907.7148,2907.7148,48.756683,3.437202,5.51031,6.40355,2703710.6173,-21.0482,bearing_wear_severe,0,0.5685
CAT-TB-002,3,2025-01-04 08:51:00,1355.0,93.7,87.7,0.945003,11.232712,-0.333653,0.45879,6.350153,1623.6239,1614.0923,46.3867,21.9727,60.470047,2.928228,7.455868,8.357331,343942.0963,-18.7755,combined_fault,0,0.4434
CAT-EX-001,0,2025-01-09 06:15:00,2214.8,99.5,52.3,0.55917,6.81029,-0.118977,0.079483,6.31941,1681.789,1639.0746,73.2422,36.6211,35.778421,2.80584,7.743785,9.126931,63025.8294,-19.8651,imbalance_early,1,0.2322
CAT-EX-002,1,2025-01-19 08:31:00,1081.1,34.8,70.2,1.285789,7.736814,-0.203893,-0.583969,3.696659,1702.7121,1660.3264,53.7109,36.6211,82.323046,3.661472,4.755605,5.799561,435698.3464,-20.4695,misalignment_severe,0,0.8314
CAT-DZ-001,4,2025-01-26 13:27:00,1680.0,28.8,108.7,1.203387,9.075009,-0.01289,0.035267,4.003547,2296.7329,1547.7022,3151.8555,112.3047,77.04001,3.546983,5.035076,5.958382,3824778.8256,-30.6428,misalignment_severe,0,0.8481
CAT-EX-001,0,2025-01-27 05:29:00,1003.8,43.5,47.2,0.356894,2.746642,0.201379,0.131723,4.707394,1718.5454,1644.2301,83.0078,34.1797,22.835668,3.411021,6.194069,7.610464,41417.3179,-21.7293,normal,0,0.0
CAT-TB-002,3,2025-01-25 23:50:00,2832.2,45.6,97.6,0.523008,6.130459,0.164829,-0.278216,8.256495,1681.3577,1635.0039,95.2148,46.3867,33.466143,2.953616,9.730775,10.986573,67422.9069,-21.123,normal,0,0.0
CAT-TB-001,2,2025-01-28 09:13:00,2769.7,71.8,113.8,0.252523,1.950166,-0.763977,0.076952,4.953521,1979.3663,1610.2126,278.3203,46.3867,16.158048,3.453797,5.776751,6.498751,57629.4,-26.2526,normal,0,0.0
CAT-EX-002,1,2025-01-16 07:08:00,1728.3,98.9,97.6,1.101658,11.05633,-0.030772,0.540837,6.934167,2066.368,1603.7237,754.3945,85.4492,70.494459,3.180441,8.343462,9.559182,1427369.4493,-27.0986,misalignment_severe,0,0.9442
CAT-TB-001,2,2025-01-11 01:39:00,2215.9,78.9,52.8,0.63054,6.325281,-0.455348,-0.091381,5.28257,1878.7131,1649.65,219.7266,36.6211,40.345469,3.234115,6.407638,7.437947,429267.9225,-19.3424,bearing_wear_early,1,0.3061
CAT-EX-002,1,2025-01-16 16:10:00,2327.4,87.4,101.5,0.58222,3.236181,-0.603488,0.493478,3.130276,2158.1393,1626.9406,2143.5547,39.0625,37.255241,3.771697,3.762433,4.323116,525580.8708,-26.7549,bearing_wear_early,1,0.2275
CAT-EX-002,1,2025-02-01 10:36:00,2839.6,29.6,51.8,0.995803,8.878386,-0.9268,-0.328424,5.22937,1763.1134,1647.2433,65.918,46.3867,63.716141,3.110743,6.054368,6.757457,298615.0031,-21.36,imbalance_early,1,0.3139
CAT-TB-002,3,2025-01-26 19:04:00,1685.4,24.9,88.2,0.392469,1.987742,-0.736623,-0.714353,3.068051,1458.5061,1625.1193,56.1523,26.8555,25.125938,3.650599,3.625597,4.123992,19766.9017,-17.75,normal,0,0.0
CAT-DZ-001,4,2025-01-31 21:29:00,2117.1,23.3,108.8,2.397288,24.031262,-0.595466,0.432183,6.895428,1673.2695,1640.3374,36.6211,34.1797,153.454472,2.852485,7.728084,8.434601,1168896.3673,-19.8771,imbalance_severe,0,0.8523
CAT-TB-002,3,2025-01-10 21:26:00,933.4,47.8,119.0,0.598382,5.855453,0.141146,0.015615,7.76005,1706.5493,1643.5106,43.9453,14.6484,38.304616,3.081353,8.832412,9.71336,97947.4908,-21.2308,misalignment_early,1,0.0849
CAT-EX-001,0,2025-01-09 11:22:00,838.4,90.0,48.9,1.188375,9.549952,-0.625619,-0.077934,5.023702,1784.2187,1627.2971,31.7383,14.6484,76.172518,3.433173,6.00673,6.870605,1104053.8634,-18.6018,combined_fault,0,0.6377
CAT-TB-002,3,2025-01-15 05:30:00,1746.3,32.2,73.3,0.78421,5.023097,-0.105962,-0.011772,3.244066,2396.9937,1417.842,3059.082,2836.9141,50.177555,3.711179,4.095038,4.877997,4213197.7704,-27.572,bearing_wear_severe,0,0.8429
CAT-TB-002,3,2025-01-08 09:41:00,2126.3,62.6,103.3,1.118835,9.283613,-0.598026,0.544688,5.537416,1638.7634,1618.0231,70.8008,36.6211,71.612044,3.222661,6.491533,7.322081,381198.2821,-19.8154,combined_fault,0,0.3567
CAT-TB-002,3,2025-01-26 22:12:00,908.9,22.7,54.2,0.704796,4.357032,-0.252462,-0.027697,3.307581,1935.9559,1462.0466,2055.6641,2055.6641,45.104975,3.740123,4.076028,4.752667,2312298.9995,-19.88,bearing_wear_severe,0,0.6373
CAT-TB-001,2,2025-01-11 18:59:00,1265.1,94.1,116.8,0.733549,5.9021,-0.501442,-0.112068,4.76257,2026.7022,1574.1302,2487.793,21.9727,46.950401,3.468707,5.735588,6.603996,1011820.7952,-24.9828,combined_fault,0,0.4802
CAT-TB-001,2,2025-01-28 23:54:00,840.4,50.1,45.6,2.160493,18.554229,-1.21586,-0.058301,5.527028,1702.512,1655.4689,14.6484,14.6484,138.412671,2.968098,6.12781,6.691452,624735.3929,-18.1973,imbalance_severe,0,0.9148
CAT-EX-001,0,2025-01-16 05:37:00,2530.2,77.1,71.9,0.443485,4.355543,-0.09024,0.060818,5.076562,1772.7546,1634.233,168.457,85.4492,28.376206,3.233174,6.44185,7.731783,83673.5617,-22.8618,normal,0,0.0
CAT-EX-002,1,2025-01-04 12:20:00,2591.1,69.7,74.2,0.520966,4.076923,-0.510127,0.259924,4.929812,2112.4146,1576.5292,1608.8867,85.4492,33.34169,3.485505,5.920253,6.783423,410496.9721,-28.243,normal,0,0.0
CAT-DZ-001,4,2025-01-24 23:28:00,1907.1,32.2,79.6,0.469076,3.708165,-0.74307,0.247405,5.484843,1942.8324,1620.4136,158.6914,31.7383,30.013577,3.396879,6.417583,7.217486,62011.4898,-20.9158,imbalance_early,1,0.3389
CAT-EX-001,0,2025-01-23 11:57:00,1367.7,82.1,93.3,0.85669,8.808731,-0.166933,0.123238,6.887081,2143.1487,1577.978,1721.1914,21.9727,54.815405,3.20995,8.245916,9.436316,1125062.0915,-28.4764,normal,0,0.0
CAT-TB-001,2,2025-01-10 06:37:00,2002.2,38.0,91.6,0.600116,6.520131,-0.17796,-0.176309,7.260409,1507.637,1631.9157,36.6211,34.1797,38.409313,2.89028,9.100151,11.259453,43920.6228,-17.922,normal,0,0.0
CAT-DZ-001,4,2025-01-24 02:10:00,1135.5,83.0,60.9,1.937226,14.012287,-0.90134,-0.035602,4.367182,2093.0433,1662.882,21.9727,19.5312,124.016636,3.517248,5.135305,5.839857,2547834.9914,-23.3508,combined_fault,0,0.8958
CAT-TB-001,2,2025-01-16 17:07:00,438.4,47.0,117.7,0.398971,3.637779,0.073651,-0.668436,6.586879,2024.9925,1632.3701,21.9727,14.6484,25.528031,3.148007,8.000453,9.111328,44966.2055,-20.8377,normal,0,0.0
CAT-TB-002,3,2025-01-09 08:04:00,2437.6,72.3,49.8,0.851979,6.160714,-0.870352,0.190114,4.57126,2004.0649,1571.8289,1560.0586,41.5039,54.524159,3.510047,5.279549,5.867439,991765.109,-25.3052,combined_fault,0,0.6087
CAT-TB-002,3,2025-01-07 17:13:00,2575.5,92.9,61.6,0.406266,4.341212,0.102787,-0.137534,5.478084,2026.7822,1591.439,3125.0,43.9453,25.995925,3.195663,6.776943,7.903958,303713.8414,-25.871,bearing_wear_early,1,0.2062
CAT-TB-001,2,2025-01-10 08:59:00,2773.0,51.3,55.3,0.666025,6.948513,0.543158,0.211692,7.105938,1907.4672,1616.4489,185.5469,92.7734,42.61587,3.186002,9.067594,10.918736,213983.4769,-23.5202,misalignment_severe,0,0.6504
CAT-TB-002,3,2025-01-10 23:13:00,2199.8,79.9,72.4,0.980346,13.41577,-0.09117,-0.03109,8.165528,1913.7428,1625.8839,146.4844,73.2422,62.727351,2.755641,9.195978,10.009936,202616.5567,-20.0177,misalignment_severe,0,0.8372
CAT-EX-001,0,2025-01-09 02:28:00,2929.7,29.8,107.3,0.393893,3.888971,0.948372,0.996358,6.652817,2064.7527,1588.3073,146.4844,97.6562,25.203314,3.100292,8.768911,10.620982,55015.1903,-21.859,imbalance_early,1,0.2998
CAT-EX-001,0,2025-01-24 17:37:00,980.1,64.8,118.8,1.152332,12.201339,-0.435431,-0.078603,6.163188,2042.4903,1619.2333,90.332,31.7383,73.750702,3.138035,7.185145,8.054318,1303077.1596,-26.4724,misalignment_severe,0,0.6777
CAT-EX-002,1,2025-01-30 00:52:00,3024.1,30.8,89.2,0.485883,4.71105,-0.566916,-0.342786,5.866123,1818.7737,1643.4478,209.9609,51.2695,31.089592,3.211283,6.921466,7.837731,99919.2886,-22.8318,normal,0,0.0
CAT-TB-002,3,2025-02-01 05:51:00,1105.8,32.0,110.2,0.538796,6.71582,1.61894,-0.024442,7.137482,1769.7812,1561.1436,2568.3594,56.1523,34.476025,3.013953,9.47151,11.62644,614692.562,-21.078,combined_fault,0,0.6547
CAT-EX-001,0,2025-01-08 16:33:00,1950.0,48.5,116.1,0.476232,2.549177,-0.566559,0.047363,2.74234,1712.8298,1634.786,141.6016,65.918,30.472946,3.818534,3.310585,3.803134,85172.7543,-22.401,imbalance_early,1,0.2071
CAT-DZ-001,4,2025-01-26 14:23:00,2930.4,81.1,54.0,0.928879,7.387266,-1.047037,0.084827,5.895623,1883.3108,1615.1748,97.6562,48.8281,59.434114,3.165741,6.447499,6.832205,92997.5663,-16.8974,normal,0,0.0
CAT-DZ-001,4,2025-01-16 17:06:00,2420.3,48.8,72.7,0.565525,5.435566,-0.463496,-0.401501,5.021841,1939.1984,1573.6881,1999.5117,41.5039,36.186209,3.239359,5.987856,6.810574,471212.39,-25.0267,bearing_wear_early,1,0.3342
